n przestawienia porównania
4900 6769 11060
4900 3388 8307
4900 11883 20128
4900 6317 13133
4900 6053 13964
4900 4461 11093
4900 6288 12095
4900 6172 9485
4900 8426 16735
4900 3530 18003
4900 7407 12277
4900 12703 23514
4900 9814 26816
4900 3003 8779
4900 7344 18803
4900 8769 20381
4900 5091 15663
4900 7616 20346
4900 9503 14934
4900 5119 8477
4900 5758 15204
4900 11322 21695
4900 9192 14717
4900 9383 15891
4900 2713 15952
4900 15844 31025
4900 16904 26997
4900 2759 8209
4900 5908 14577
4900 3760 9098
4900 9794 20676
4900 9121 19252
4900 7760 19387
4900 9832 14376
4900 6243 10137
4900 16100 23755
4900 12762 19176
4900 8001 12020
4900 11280 18651
4900 8645 24985
4900 4090 10939
4900 12031 21333
5000 16566 29678
5000 8495 18549
5000 11989 21322
5000 5990 11804
5000 6547 12323
5000 15826 22446
5000 14892 18889
5000 4811 10985
5000 8021 20811
5000 7753 20440
5000 2759 8108
5000 7824 19548
5000 7082 12660
5000 5138 11100
5000 5063 14698
5000 8683 17877
5000 5879 11208
5000 4794 19446
5000 7559 15457
5000 5961 11420
5000 8000 13914
5000 2768 8072
5000 10702 23959
5000 11039 19752
5000 8439 17176
5000 7995 17506
5000 9321 16570
5000 9111 14958
5000 6769 12771
5000 4705 14609
5000 10875 17439
5000 10894 16624
5000 5749 17552
5000 10121 17142
5000 8387 16864
5000 10249 24689
5000 9487 22081
5000 6530 14465
5000 10585 20660
5000 18899 27997
5000 10162 13466
5000 11086 19021
5000 2990 16652
5000 6661 13095
5000 6971 21109
5000 7467 20516
5000 4498 14822
5000 6909 18942
5000 2885 8058
5000 6058 22442
5000 3634 9826
5000 6628 12243
5000 5866 16132
5000 10598 19711
5000 19179 29230
5000 8905 20455
5000 20240 33930
5000 4739 18148
5000 12418 23414
5000 13457 24498
5000 7695 15186
5000 5060 14266
5000 8187 18359
5000 10861 20752
5000 5168 8814
5000 5378 11962
5000 12007 19247
5000 8408 14821
5000 5917 11867
5000 3154 9087
5000 11614 18027
5000 7227 11859
5000 6461 13874
5000 11028 15210
5000 14585 24231
5000 5954 15006
5000 18217 30794
5000 8710 14618
5000 9470 16874
5000 12315 20206
5000 12542 22107
5000 18987 27408
5000 11009 16050
5000 5342 12600
5000 9933 17157
5000 6655 13759
5000 9858 20297
5000 4490 14827
5000 10511 16077
5000 10724 22748
5000 10288 22819
5000 7078 10825
5000 7815 13014
5000 7300 11882
5000 13373 24795
5000 5643 13274
5000 6018 14263
5000 5417 10113
5000 8839 17282
5000 11420 24940
5100 20991 29454
5100 6371 10815
5100 11380 24038
5100 6053 12633
5100 6763 13252
5100 12417 17869
5100 7841 16616
5100 4755 13572
5100 8740 17469
5100 9127 26409
5100 9611 19841
5100 3185 9867
5100 9568 17546
5100 16241 21506
5100 7456 18030
5100 12103 23520
5100 5555 9791
5100 10241 19329
5100 12121 26454
5100 11716 19488
5100 5015 13816
5100 13980 20877
5100 6489 18242
5100 11461 17929
5100 11196 15961
5100 8190 19297
5100 13976 22895
5100 13315 21235
5100 3112 8907
5100 8274 16079
5100 11317 19341
5100 5674 10836
5100 12902 22191
5100 7821 19014
5100 3860 10986
5100 6612 13203
5100 7848 13450
5100 3843 9700
5100 7381 16321
5100 7069 14325
5100 8940 15820
5100 9779 20214
5100 7826 23533
5100 13713 18441
5100 6805 14952
5100 9134 16724
5100 7645 19846
5100 7352 15860
5100 8570 12858
5100 3840 17262
5100 10761 17582
5100 6401 16292
5100 7216 16520
5100 7826 17925
5100 10565 17237
5100 5498 14495
5100 12311 17235
5100 4849 10949
5100 8571 14205
5100 9036 25283
5100 9274 18640
5100 5989 19700
5100 12025 22856
5100 4353 9809
5100 10636 20731
5100 8868 19850
5100 11495 20770
5100 17009 22971
5100 9165 15796
5100 5913 9881
5100 11872 19381
5100 6829 23918
5100 24210 32558
5100 7613 24303
5100 11027 22029
5100 10841 21945
5100 11679 19871
5100 8418 15710
5100 15614 21302
5100 8426 17582
5100 8198 22228
5100 10831 20969
5100 10493 18790
5100 4170 23120
5100 14382 23612
5100 8863 16130
5100 10445 23020
5100 9437 18801
5100 5344 9286
5100 8697 22996
5100 8959 13873
5100 5170 8763
5100 5296 15258
5100 6763 12186
5100 12969 24987
5100 8896 19008
5100 7811 16545
5100 4908 15723
5100 21595 29793
5100 9209 14569
5200 6076 18037
5200 4164 10046
5200 3853 10157
5200 10537 20800
5200 7511 19786
5200 8429 12676
5200 11345 17479
5200 10177 21328
5200 6012 15124
5200 5745 13746
5200 4501 12429
5200 15488 28217
5200 3441 9367
5200 5394 9932
5200 9004 18271
5200 8006 16542
5200 5765 13540
5200 11003 21585
5200 9340 18842
5200 6909 13688
5200 3469 9077
5200 5810 10940
5200 12811 17537
5200 10034 14112
5200 10736 20857
5200 7392 14986
5200 5347 12780
5200 12858 29057
5200 15012 25914
5200 7252 14848
5200 11009 16454
5200 8867 15493
5200 8243 19210
5200 8285 17601
5200 15542 30383
5200 9505 25604
5200 7313 14345
5200 14896 19935
5200 4913 11198
5200 5239 9779
5200 10737 21015
5200 6244 12036
5200 6864 16426
5200 7831 15884
5200 6591 18794
5200 8542 14898
5200 7550 14186
5200 5300 23822
5200 10950 23253
5200 10057 16065
5200 17483 21836
5200 4597 10188
5200 8556 16623
5200 8632 21340
5200 4018 10415
5200 3935 9244
5200 3489 8983
5200 13358 29020
5200 6797 19411
5200 5703 11543
5200 8691 16421
5200 10839 18595
5200 14904 22247
5200 7394 12954
5200 7230 11980
5200 13927 20481
5200 8539 17887
5200 8641 13701
5200 6437 21053
5200 7905 16265
5200 7919 15240
5200 7325 14648
5200 17497 24868
5200 5629 11238
5200 10424 16120
5200 8021 14635
5200 11508 24830
5200 6884 12354
5200 3830 9655
5200 12761 23617
5200 5990 10515
5200 11198 19467
5200 9197 16677
5200 5323 17282
5200 8041 13812
5200 5993 19059
5200 6281 13371
5200 10426 15983
5200 8004 14954
5200 11240 19109
5200 12964 27214
5200 12071 25567
5200 8710 23892
5200 4070 17928
5200 13263 27388
5200 9378 23230
5200 7993 18255
5200 7463 12575
5200 3065 11893
5200 16338 27606
5300 8328 18047
5300 10431 14840
5300 5787 14310
5300 9643 20027
5300 11133 20760
5300 5963 9906
5300 8461 18887
5300 7584 19541
5300 12453 17637
5300 5989 13121
5300 10222 18845
5300 9825 17681
5300 6850 12869
5300 4719 10285
5300 12491 22575
5300 6829 11815
5300 5650 17289
5300 13551 29430
5300 13336 19112
5300 7555 16943
5300 5532 14869
5300 14762 23048
5300 9147 18468
5300 6584 16020
5300 5772 18026
5300 12249 17454
5300 8362 12885
5300 5254 12963
5300 13296 25974
5300 5578 11524
5300 5478 14217
5300 5999 17241
5300 11658 29381
5300 8508 14332
5300 11387 20888
5300 6095 19550
5300 8772 19999
5300 4381 12495
5300 10983 23163
5300 9828 26193
5300 8962 17343
5300 11535 21204
5300 9332 25151
5300 16999 23629
5300 10226 20422
5300 14601 25629
5300 10197 16481
5300 9548 18202
5300 9883 15783
5300 2772 17005
5300 5902 10818
5300 5803 16336
5300 10815 15814
5300 4607 11674
5300 10471 17095
5300 7194 14395
5300 5772 15042
5300 5521 8841
5300 10712 21082
5300 8367 12899
5300 3098 13038
5300 10208 18385
5300 17975 25963
5300 11213 21709
5300 15005 21681
5300 13944 22396
5300 9965 17815
5300 6087 14016
5300 8284 22439
5300 7023 10935
5300 6347 13230
5300 8151 13410
5300 8287 20928
5300 10807 18717
5300 9671 20019
5300 10857 27062
5300 3573 13329
5300 6295 11521
5300 5137 12922
5300 9838 15190
5300 6067 13930
5300 3907 10856
5300 11215 15706
5300 13766 22490
5300 5460 11289
5300 9458 14329
5300 8262 15435
5300 11397 17501
5300 4309 15760
5300 3824 9720
5300 5145 17256
5300 6024 15296
5300 12117 18694
5300 9862 22603
5300 5803 12024
5300 12005 27563
5300 11923 22286
5300 7520 13630
5300 7845 21064
5300 9708 23161
5400 7142 17742
5400 7170 21659
5400 5571 11652
5400 11555 27156
5400 6114 14440
5400 13108 35506
5400 5239 17382
5400 11097 29411
5400 11348 15995
5400 4944 14337
5400 9256 19815
5400 10632 13771
5400 9861 15613
5400 6164 17458
5400 5694 11809
5400 14174 33258
5400 6268 12266
5400 4989 19880
5400 12079 23509
5400 10572 18426
5400 14630 31274
5400 5898 14322
5400 10475 21553
5400 8195 15194
5400 13288 18058
5400 7582 17334
5400 9952 23673
5400 9915 36067
5400 16007 26828
5400 7307 16055
5400 6959 16672
5400 5648 9677
5400 3833 10882
5400 13293 19547
5400 9819 15308
5400 10910 17782
5400 8392 14472
5400 9048 16705
5400 2700 10271
5400 12319 18904
5400 4694 11690
5400 4032 13673
5400 7400 16482
5400 10480 18459
5400 2785 11773
5400 14269 21158
5400 6337 21759
5400 7245 11502
5400 7532 19542
5400 15412 22613
5400 10590 18755
5400 12094 24140
5400 7642 18183
5400 22006 28903
5400 5809 15724
5400 7544 12912
5400 6347 16187
5400 9498 14224
5400 4476 11346
5400 6129 11054
5400 6923 23095
5400 10670 17264
5400 3990 11447
5400 6414 12490
5400 9665 20145
5400 12108 19908
5400 8564 17381
5400 8558 12864
5400 4430 26444
5400 12977 17946
5400 5814 9381
5400 14109 26069
5400 5722 18698
5400 8561 18157
5400 11590 20073
5400 7803 18165
5400 6760 18468
5400 11530 19448
5400 7246 15320
5400 8890 18184
5400 12175 22329
5400 6393 13590
5400 5707 10782
5400 11416 22005
5400 15427 24803
5400 8703 14736
5400 15721 22295
5400 6736 23863
5400 17795 25672
5400 5545 15399
5400 8872 16175
5400 11104 25590
5400 12698 17808
5400 5941 17546
5400 12874 23412
5400 5632 9100
5400 12361 21891
5400 10824 19682
5400 8937 17201
5400 8665 18890
5500 11460 17815
5500 5588 17092
5500 4794 11442
5500 13455 20184
5500 6775 20466
5500 11412 23139
5500 7425 22926
5500 4963 15799
5500 5241 18330
5500 7407 19890
5500 13903 24150
5500 12484 21647
5500 13346 26493
5500 6206 10885
5500 9636 18728
5500 10122 25486
5500 3539 9879
5500 6138 16504
5500 10369 19377
5500 5348 14096
5500 6773 11273
5500 4192 14914
5500 11468 23963
5500 5468 13718
5500 6976 16604
5500 7208 19926
5500 10157 18351
5500 16278 25155
5500 3760 10362
5500 6687 14027
5500 10067 19526
5500 14355 22307
5500 16363 28674
5500 5795 18413
5500 13240 21105
5500 10176 21946
5500 7222 11795
5500 10723 17262
5500 8378 21539
5500 4536 12262
5500 10406 17101
5500 9400 15392
5500 11852 16813
5500 5862 24040
5500 8565 14366
5500 5558 8682
5500 9190 20969
5500 11002 19079
5500 10672 18593
5500 5721 15587
5500 7517 17712
5500 11820 21492
5500 16369 26843
5500 10664 22276
5500 7635 21397
5500 7114 13922
5500 11461 24588
5500 12038 22081
5500 5796 11734
5500 9405 19453
5500 9794 17624
5500 10543 19353
5500 12121 20449
5500 3146 8755
5500 8526 15776
5500 10133 25528
5500 8175 18289
5500 5923 14030
5500 15826 21439
5500 15826 22870
5500 7936 12241
5500 14680 20387
5500 9533 18982
5500 5756 12066
5500 5484 20712
5500 5788 11595
5500 6662 13393
5500 7601 14265
5500 4891 15638
5500 4309 13791
5500 10322 22852
5500 4951 13039
5500 6919 19446
5500 8810 16760
5500 11378 21916
5500 7465 14637
5500 11611 20806
5500 8545 15762
5500 10396 18695
5500 18949 26338
5500 10290 17680
5500 6005 19033
5500 10006 25504
5500 7032 24181
5500 8549 17118
5500 12166 25936
5500 6491 11391
5500 9628 18627
5500 6454 13114
5500 14092 21436
5600 13767 20762
5600 5335 14709
5600 16079 27746
5600 10080 16339
5600 4682 16029
5600 8729 18115
5600 14194 21781
5600 9603 23343
5600 14305 25676
5600 3489 9696
5600 11005 26297
5600 7187 13621
5600 8146 19022
5600 9458 27379
5600 9928 20444
5600 17317 24948
5600 8883 15274
5600 10296 24711
5600 9505 24063
5600 13187 21711
5600 11309 26601
5600 6303 15288
5600 6480 13512
5600 11115 19887
5600 7572 15780
5600 12888 25218
5600 9168 17662
5600 12473 28761
5600 12139 24671
5600 9509 18430
5600 6769 15523
5600 13881 19458
5600 9106 15935
5600 10376 16482
5600 7261 14770
5600 11706 23299
5600 6422 22346
5600 12863 35169
5600 8766 19117
5600 8160 16657
5600 11415 19638
5600 12031 30291
5600 7388 15062
5600 6970 11074
5600 5703 20974
5600 6406 15197
5600 7701 22222
5600 5816 8830
5600 3255 9878
5600 6284 18292
5600 12780 19553
5600 7441 15226
5600 7975 14938
5600 5628 14938
5600 11216 14688
5600 9665 16194
5600 12865 22327
5600 7808 15435
5600 6497 12976
5600 10280 13930
5600 8952 17321
5600 3460 9907
5600 7056 14880
5600 4470 12330
5600 9434 20081
5600 18835 27040
5600 5646 13454
5600 9486 16544
5600 12719 21002
5600 8123 13926
5600 7757 22615
5600 6914 15175
5600 13403 24242
5600 8606 16043
5600 16205 25824
5600 15626 20138
5600 10841 14973
5600 8488 18065
5600 7456 17160
5600 6388 27626
5600 10425 17596
5600 9522 26793
5600 4526 12812
5600 8999 17388
5600 8077 16484
5600 14476 18937
5600 6342 15833
5600 13390 20050
5600 11988 20069
5600 7872 17322
5600 10675 19222
5600 5946 12028
5600 11221 22084
5600 7242 12776
5600 14852 30226
5600 7645 15551
5600 13209 19685
5600 12789 32528
5600 6171 12017
5600 9025 14548
5700 14613 24130
5700 6180 15390
5700 9268 16011
5700 16029 23409
5700 12752 17064
5700 11480 21933
5700 12080 21524
5700 12508 24585
5700 14597 25743
5700 9738 19301
5700 5445 15459
5700 18471 28399
5700 11242 14312
5700 18659 28758
5700 11939 20041
5700 6755 16479
5700 10019 23267
5700 10978 21098
5700 12007 18087
5700 4302 13633
5700 6483 18655
5700 8422 16718
5700 5099 14582
5700 14234 26210
5700 8112 18569
5700 10109 16479
5700 5126 12928
5700 12242 16023
5700 7014 13820
5700 13246 20779
5700 8483 22394
5700 7101 13892
5700 11588 18997
5700 11439 25054
5700 6094 17263
5700 15954 21225
5700 24904 38382
5700 12252 21839
5700 12260 22812
5700 13699 22868
5700 8067 18650
5700 10642 14812
5700 3355 9562
5700 5721 8740
5700 11585 19798
5700 6885 24044
5700 10694 21374
5700 26738 35662
5700 9368 22918
5700 10814 20205
5700 5873 13924
5700 10203 14945
5700 18701 27400
5700 11873 27255
5700 10538 17134
5700 21913 29647
5700 10135 32630
5700 9033 19949
5700 7438 18249
5700 8427 26939
5700 6187 12231
5700 12196 30934
5700 12579 22076
5700 6638 17128
5700 6306 13423
5700 11908 23170
5700 16593 31332
5700 16957 26549
5700 10305 15452
5700 8044 14586
5700 6216 15184
5700 6965 13541
5700 11161 19360
5700 6487 16227
5700 10810 23281
5700 11481 20238
5700 12150 22941
5700 14100 25960
5700 12852 27857
5700 9497 18981
5700 14109 23760
5700 12039 20392
5700 4888 21987
5700 8481 19665
5700 14592 17640
5700 7054 12896
5700 7515 17404
5700 9306 21234
5700 5255 11549
5700 6600 14714
5700 6362 16785
5700 15961 27934
5700 10311 14473
5700 10363 18623
5700 14652 30044
5700 7420 15313
5700 13088 20908
5700 11277 22287
5700 10212 22732
5700 11762 19519
5800 10933 25107
5800 6046 11757
5800 11197 17272
5800 9481 15515
5800 8791 25053
5800 10439 19063
5800 12019 18860
5800 10279 19858
5800 9210 31229
5800 14491 25552
5800 14393 25330
5800 10379 17211
5800 7003 19696
5800 8891 18312
5800 10847 22493
5800 14740 25809
5800 5544 13204
5800 8278 13790
5800 7892 20197
5800 7447 14826
5800 7965 24777
5800 8864 15591
5800 12326 29638
5800 4679 11386
5800 7918 15928
5800 10065 21107
5800 8662 15232
5800 5884 16500
5800 20241 31708
5800 11527 16504
5800 18180 29274
5800 8355 12982
5800 11080 21800
5800 16381 24772
5800 7127 23707
5800 12502 30446
5800 8179 12517
5800 14874 22581
5800 12460 20375
5800 13225 27239
5800 5541 15597
5800 6881 13066
5800 17351 29764
5800 11189 16355
5800 7575 18327
5800 4967 14428
5800 4375 17263
5800 11604 25017
5800 7291 13805
5800 17482 25850
5800 15548 21543
5800 16060 26605
5800 10691 17773
5800 8227 19446
5800 4790 12867
5800 7683 18249
5800 5051 13875
5800 10637 21267
5800 6414 14126
5800 3567 10410
5800 11726 17572
5800 5605 11887
5800 8868 26526
5800 5186 12381
5800 12170 24185
5800 5388 15892
5800 11248 19774
5800 13204 20797
5800 5353 17595
5800 7998 16284
5800 8615 21819
5800 11866 20202
5800 13811 23482
5800 3956 9955
5800 9554 20020
5800 7185 14366
5800 7652 13518
5800 11284 23620
5800 7542 17559
5800 5495 14714
5800 15341 22514
5800 14091 23025
5800 10367 13685
5800 7716 22364
5800 9768 23570
5800 9936 14249
5800 5934 14172
5800 10462 20300
5800 9897 24406
5800 6049 11967
5800 13002 26306
5800 7202 25192
5800 3940 10835
5800 10378 18608
5800 11408 22771
5800 19283 33112
5800 9906 23020
5800 8364 16037
5800 5038 22596
5800 6747 18229
5900 12584 25033
5900 13595 27929
5900 9839 20253
5900 6344 15342
5900 7858 12469
5900 9840 26644
5900 10064 22882
5900 7746 17891
5900 12113 21230
5900 8039 14891
5900 7654 14224
5900 7361 17997
5900 11392 16345
5900 10560 21173
5900 5934 14611
5900 10701 21462
5900 11397 15474
5900 10989 21032
5900 3611 13314
5900 15514 21829
5900 5996 12211
5900 11761 23440
5900 15517 22952
5900 10163 18469
5900 8816 28425
5900 3943 16769
5900 6275 15577
5900 10877 21341
5900 11014 22635
5900 14591 28743
5900 14771 29008
5900 12890 22596
5900 10821 26268
5900 4338 12744
5900 5808 14658
5900 8209 15214
5900 6855 17846
5900 10632 32792
5900 7684 14061
5900 7272 19091
5900 8076 13072
5900 12705 22742
5900 12629 24462
5900 7522 16158
5900 6567 9809
5900 11763 19346
5900 7566 18100
5900 5395 15087
5900 7351 15523
5900 7261 16463
5900 19136 31026
5900 6209 15806
5900 7133 21115
5900 5921 12446
5900 5935 21452
5900 5505 15826
5900 3981 10219
5900 8692 23502
5900 10174 19658
5900 6250 14060
5900 9344 20966
5900 5276 21146
5900 7289 11718
5900 19383 45033
5900 9128 18140
5900 7501 19711
5900 12033 20466
5900 11407 26188
5900 7419 12533
5900 6215 9510
5900 11006 14578
5900 8634 18844
5900 7093 18637
5900 8085 18667
5900 11526 29571
5900 6162 12257
5900 9614 21923
5900 12354 24117
5900 13284 25770
5900 7403 15526
5900 7216 23533
5900 14000 23042
5900 21407 32509
5900 5865 11934
5900 19386 32216
5900 7479 21088
5900 16710 23840
5900 6614 17345
5900 13964 29267
5900 15364 28638
5900 5529 16048
5900 12187 24217
5900 14627 28959
5900 18687 28379
5900 6919 18582
5900 8155 19558
5900 12635 24332
5900 6988 18870
5900 9694 14721
5900 9435 16100
6000 10778 18505
6000 7362 24159
6000 6680 12755
6000 7971 15093
6000 7244 17626
6000 21467 34433
6000 10562 26324
6000 8688 21804
6000 11042 18679
6000 7573 20093
6000 8697 24641
6000 13760 31483
6000 5850 15585
6000 5816 15251
6000 7065 10743
6000 4827 18523
6000 8021 19989
6000 5543 14650
6000 6162 14284
6000 11473 22694
6000 8640 13689
6000 6007 16282
6000 6147 15326
6000 10285 18577
6000 5147 13464
6000 7493 16034
6000 9617 21780
6000 14110 29464
6000 14340 21290
6000 6384 12445
6000 6372 12804
6000 12876 24136
6000 17594 27358
6000 9382 14493
6000 8023 13936
6000 13833 19829
6000 16906 26996
6000 10551 28986
6000 5146 13692
6000 6822 16306
6000 13674 19835
6000 8030 13550
6000 5969 17517
6000 6468 12037
6000 13524 18723
6000 11987 30943
6000 6590 15930
6000 10517 24941
6000 7831 15618
6000 10019 20669
6000 3400 14106
6000 11950 26424
6000 9187 15737
6000 6079 10705
6000 14560 25733
6000 4989 16245
6000 7952 16960
6000 14697 21373
6000 16889 22993
6000 7112 18049
6000 6962 12711
6000 9978 20866
6000 7001 13378
6000 11727 28675
6000 8813 15869
6000 8356 21413
6000 11901 18103
6000 12147 23379
6000 14897 22108
6000 6118 18860
6000 20675 26527
6000 16103 26541
6000 9815 19546
6000 10537 19756
6000 5079 14393
6000 14973 28066
6000 13007 20291
6000 6409 18008
6000 6182 15030
6000 8521 13421
6000 6006 10511
6000 6423 14372
6000 9020 19269
6000 12636 35089
6000 5259 13055
6000 4889 15852
6000 9637 21803
6000 5838 13939
6000 12001 18957
6000 9551 22978
6000 10660 39308
6000 13607 32726
6000 19345 25613
6000 6779 14285
6000 8538 18590
6000 4588 10856
6000 10281 18580
6000 9306 15347
6000 17600 33507
6000 12336 17743
6100 9868 19530
6100 12368 23269
6100 14287 24143
6100 18144 28993
6100 4564 11252
6100 9636 20391
6100 17361 26060
6100 8444 13784
6100 10393 18940
6100 10382 18429
6100 8956 13646
6100 7307 19802
6100 11721 15857
6100 11933 26565
6100 16678 29216
6100 10059 24177
6100 16505 30455
6100 23264 38868
6100 8285 19929
6100 13327 20203
6100 11159 22167
6100 17903 29967
6100 6443 29177
6100 10527 17922
6100 7646 17022
6100 8590 19777
6100 5844 17804
6100 17603 25100
6100 8169 14687
6100 9917 21583
6100 5639 14473
6100 10109 19288
6100 6441 21291
6100 13841 19906
6100 4030 10680
6100 13953 24375
6100 9504 21775
6100 6592 12268
6100 17490 23519
6100 11294 18243
6100 6385 15885
6100 4703 12417
6100 10597 20286
6100 5155 12229
6100 15805 23888
6100 14368 25987
6100 14973 23405
6100 8839 14864
6100 14308 22813
6100 15356 25859
6100 8836 19114
6100 19388 34407
6100 18019 32781
6100 11993 21458
6100 14150 24079
6100 11665 22718
6100 9633 17282
6100 13672 20036
6100 24940 30195
6100 9820 19717
6100 10560 22480
6100 10203 24236
6100 5437 14133
6100 10676 21307
6100 9116 18674
6100 5811 16247
6100 11034 20584
6100 9614 23961
6100 4333 11715
6100 13175 24279
6100 4069 18078
6100 10433 21310
6100 6769 18091
6100 9844 21579
6100 9361 26571
6100 7241 11784
6100 8127 14710
6100 9239 17154
6100 6724 10361
6100 5210 12950
6100 11091 24378
6100 9508 16814
6100 6222 17210
6100 11440 25620
6100 12571 31738
6100 9237 18532
6100 14349 22488
6100 14157 20030
6100 5681 11997
6100 6961 21073
6100 17070 22629
6100 7556 18820
6100 16413 22078
6100 6963 14863
6100 6570 15229
6100 5421 16747
6100 8385 20869
6100 14961 31082
6100 10801 23241
6100 11563 24848
6200 8797 17818
6200 10655 26348
6200 20163 27683
6200 10821 16392
6200 5995 20119
6200 12652 20411
6200 7760 21689
6200 6467 18106
6200 8736 30614
6200 7675 32918
6200 10149 21505
6200 4427 11967
6200 13670 25173
6200 16846 24373
6200 11900 23180
6200 13175 32117
6200 23176 31065
6200 15558 25657
6200 12289 26895
6200 4873 18398
6200 11866 26164
6200 16171 26576
6200 9021 16281
6200 8925 19559
6200 6295 22352
6200 8278 12428
6200 11122 19089
6200 17150 24088
6200 6130 13316
6200 3822 10882
6200 8135 27906
6200 10066 19672
6200 16715 22435
6200 6476 17609
6200 9781 18838
6200 14639 24403
6200 17678 31547
6200 14963 27246
6200 6139 13132
6200 10427 20544
6200 13972 23833
6200 8999 20149
6200 7974 22004
6200 6170 20660
6200 14799 27405
6200 9552 15214
6200 19547 29042
6200 8617 27185
6200 11527 19195
6200 6616 14140
6200 4432 11403
6200 7144 16250
6200 9333 20379
6200 13470 23778
6200 12022 20328
6200 8183 20739
6200 6953 13988
6200 13273 26474
6200 13073 20045
6200 11639 21598
6200 11354 20156
6200 8104 19962
6200 12381 24424
6200 6586 16006
6200 6419 13244
6200 6807 15678
6200 8103 21010
6200 4919 13498
6200 6178 16120
6200 8559 26448
6200 10086 16795
6200 10756 18800
6200 13698 20513
6200 12353 28145
6200 6992 13278
6200 16294 22879
6200 14381 25765
6200 7129 11491
6200 14577 26350
6200 12895 25414
6200 5935 14735
6200 13532 27264
6200 16864 34169
6200 6548 13414
6200 16231 27624
6200 12629 24756
6200 6998 14128
6200 6539 19003
6200 9107 18978
6200 14618 22833
6200 4455 11540
6200 10227 19995
6200 8280 17140
6200 6318 14399
6200 13030 29969
6200 10224 20861
6200 5662 15886
6200 15052 24452
6200 7442 11702
6200 11586 19599
6300 6433 23336
6300 5777 20528
6300 5772 18141
6300 15068 41966
6300 14387 21997
6300 15648 24605
6300 6239 13158
6300 17232 33759
6300 17579 27970
6300 4784 23148
6300 6389 12402
6300 6529 22148
6300 12671 23893
6300 4918 11895
6300 5700 24953
6300 12749 18368
6300 14906 38299
6300 4994 11819
6300 6565 13695
6300 8901 19411
6300 10113 17204
6300 20343 28392
6300 7383 13423
6300 11580 20707
6300 13591 22887
6300 13176 17289
6300 11750 19019
6300 11023 19637
6300 10106 18949
6300 5546 13481
6300 11798 27183
6300 7735 17729
6300 13034 25367
6300 12153 17952
6300 5209 14620
6300 14395 25775
6300 7381 14934
6300 5556 13429
6300 5130 17153
6300 9428 18338
6300 16307 23930
6300 7300 11072
6300 15465 27255
6300 6055 15242
6300 15490 34136
6300 6970 10781
6300 11507 19782
6300 16218 26911
6300 11231 24017
6300 11832 19052
6300 7097 18570
6300 14508 24515
6300 8612 17660
6300 13021 26546
6300 12911 22255
6300 10892 21053
6300 5648 15678
6300 7543 16689
6300 10888 17856
6300 14982 24486
6300 12763 18429
6300 14099 23909
6300 10407 24156
6300 3822 15293
6300 8704 20551
6300 11446 30616
6300 7613 19717
6300 10708 20523
6300 10458 26270
6300 18548 27403
6300 4318 11963
6300 9658 20582
6300 9175 15294
6300 13297 18392
6300 16585 21529
6300 9904 15572
6300 9531 24564
6300 14637 27114
6300 9312 19720
6300 7564 22887
6300 6406 12444
6300 14335 32407
6300 9166 17110
6300 16905 23328
6300 7275 19911
6300 11512 21693
6300 21653 34006
6300 7229 25292
6300 16918 32562
6300 6525 15957
6300 20763 38944
6300 16443 33463
6300 21051 45385
6300 5145 13186
6300 6430 13784
6300 15425 29510
6300 8910 21525
6300 7238 17714
6300 7753 15775
6300 10101 21932
6400 16158 24338
6400 18418 31458
6400 11952 26881
6400 12780 29217
6400 14552 23480
6400 9400 24963
6400 8195 16275
6400 9206 25015
6400 11650 19284
6400 7461 23937
6400 10830 18825
6400 7954 12909
6400 5775 14720
6400 11333 23518
6400 6373 16883
6400 15357 33346
6400 17044 26469
6400 13571 26817
6400 9795 23185
6400 8187 17516
6400 9398 25135
6400 15708 34768
6400 11567 36012
6400 17264 22576
6400 26558 40221
6400 12857 19556
6400 6637 23690
6400 14463 31079
6400 11447 20469
6400 5204 13071
6400 14340 30845
6400 6580 22034
6400 7088 19408
6400 15815 35754
6400 11046 20201
6400 14116 20524
6400 4695 19558
6400 13383 19473
6400 10690 20489
6400 16770 29064
6400 7180 21950
6400 11651 21251
6400 7487 17857
6400 7850 12085
6400 10548 24188
6400 14232 22445
6400 14779 28731
6400 13635 18018
6400 6795 17933
6400 8823 25087
6400 7912 20098
6400 20342 28419
6400 10043 20464
6400 7574 12485
6400 18518 41237
6400 5908 16283
6400 7385 16796
6400 9024 17556
6400 7815 17201
6400 17936 29152
6400 10873 18490
6400 15133 19107
6400 26671 42493
6400 7729 18530
6400 7282 15816
6400 5369 12053
6400 10087 16961
6400 9187 14286
6400 15968 26084
6400 6472 17967
6400 10497 18790
6400 6682 21390
6400 9795 18551
6400 8917 20444
6400 11802 21695
6400 9252 19938
6400 13367 19071
6400 6935 10542
6400 14045 26848
6400 5943 17104
6400 12470 25546
6400 12482 23763
6400 5617 24458
6400 15319 34707
6400 4968 20654
6400 14727 25843
6400 10559 28622
6400 11387 27670
6400 16703 28246
6400 7096 14079
6400 14604 33023
6400 13319 23214
6400 7747 12199
6400 11128 21961
6400 8461 25654
6400 6177 24951
6400 11903 29587
6400 7457 12560
6400 13282 25832
6400 11957 32402
6500 11228 25452
6500 7423 27198
6500 15932 20124
6500 14857 21868
6500 7598 20866
6500 7076 15214
6500 6933 15523
6500 15631 28693
6500 10296 16470
6500 6658 22357
6500 9702 25609
6500 7154 12375
